Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,,
25/02/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 04:51,0
25/02/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 05:52,0
25/02/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 06:51,0
25/02/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,65,18.05555556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 07:51,0
25/02/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,431,119.7222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 08:52,0
25/02/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,1084,301.1111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 09:51,0
25/02/2019 11:00,DCNN,7511,1,1,HCM,1145,1011,1247,346.3888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 10:51,0
25/02/2019 12:00,DCNN,7511,1,1,HCM,1145,1011,967,268.6111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 11:51,0
25/02/2019 13:00,DCNN,7511,1,1,HCM,1145,1011,1733,481.3888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 12:51,0
25/02/2019 14:00,DCNN,7511,1,1,HCM,1145,1011,1713,475.8333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 13:51,0
25/02/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,1557,432.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 14:51,0
25/02/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,1126,312.7777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 15:51,0
25/02/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,457,126.9444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 16:51,0
25/02/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,69,19.16666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 17:52,0
25/02/2019 19:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 18:51,0
25/02/2019 20:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 19:51,0
25/02/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 20:52,0
25/02/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 21:51,0
25/02/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 22:51,0
26/02/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/02/2019 23:51,0
26/02/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 00:51,0
26/02/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 01:51,0
26/02/2019 03:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 02:51,0
26/02/2019 04:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 03:51,0
26/02/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 04:51,0
26/02/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 05:52,0
26/02/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 06:51,0
26/02/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,55,15.27777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 07:51,0
26/02/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,455,126.3888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 08:52,0
26/02/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,973,270.2777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 09:51,0
26/02/2019 11:00,DCNN,7511,1,1,HCM,1145,1011,1410,391.6666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 10:52,0
26/02/2019 12:00,DCNN,7511,1,1,HCM,1145,1011,1710,475,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 11:53,0
26/02/2019 13:00,DCNN,7511,1,1,HCM,1145,1011,1831,508.6111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 12:51,0
26/02/2019 14:00,DCNN,7511,1,1,HCM,1145,1011,1763,489.7222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 13:51,0
26/02/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,1528,424.4444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 14:51,0
26/02/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,1109,308.0555556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 15:51,0
26/02/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,589,163.6111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 16:51,0
26/02/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,152,42.22222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 17:52,0
26/02/2019 19:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 18:51,0
26/02/2019 20:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 19:51,0
26/02/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 20:52,0
26/02/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 21:51,0
26/02/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 22:51,0
27/02/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/02/2019 23:51,0
27/02/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 00:51,0
27/02/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 01:51,0
27/02/2019 03:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 02:51,0
27/02/2019 04:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 03:51,0
27/02/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 04:51,0
27/02/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 05:52,0
27/02/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 06:51,0
27/02/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,49,13.61111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 07:51,0
27/02/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,413,114.7222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 08:52,0
27/02/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,922,256.1111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 09:51,0
27/02/2019 11:00,DCNN,7511,1,1,HCM,1145,1011,1370,380.5555556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 10:51,0
27/02/2019 12:00,DCNN,7511,1,1,HCM,1145,1011,1659,460.8333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 11:51,0
27/02/2019 13:00,DCNN,7511,1,1,HCM,1145,1011,1775,493.0555556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 12:51,0
27/02/2019 14:00,DCNN,7511,1,1,HCM,1145,1011,1711,475.2777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 13:51,0
27/02/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,1455,404.1666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 14:51,0
27/02/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,1077,299.1666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 15:51,0
27/02/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,592,164.4444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 16:51,0
27/02/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,142,39.44444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 17:53,0
27/02/2019 19:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 18:51,0
27/02/2019 20:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 19:51,0
27/02/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 20:52,0
27/02/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 21:51,0
27/02/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 22:51,0
28/02/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/02/2019 23:51,0
28/02/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 00:51,0
28/02/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 01:51,0
28/02/2019 03:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 02:51,0
28/02/2019 04:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 03:51,0
28/02/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 04:51,0
28/02/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 05:52,0
28/02/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 06:51,0
28/02/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,7,1.944444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 07:51,0
28/02/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,77,21.38888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 08:52,0
28/02/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,410,113.8888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 09:51,0
28/02/2019 11:00,DCNN,7511,1,1,HCM,1145,1011,816,226.6666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 10:51,0
28/02/2019 12:00,DCNN,7511,1,1,HCM,1145,1011,440,122.2222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 11:51,0
28/02/2019 13:00,DCNN,7511,1,1,HCM,1145,1011,248,68.88888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 12:51,0
28/02/2019 14:00,DCNN,7511,1,1,HCM,1145,1011,205,56.94444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 13:51,0
28/02/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,296,82.22222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 14:51,0
28/02/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,233,64.72222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 15:51,0
28/02/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,28,7.777777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 16:51,0
28/02/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,12,3.333333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 17:52,0
28/02/2019 19:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 18:51,0
28/02/2019 20:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 19:51,0
28/02/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 20:52,0
28/02/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 21:51,0
28/02/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 22:51,0
28/02/2019 23:59,WMO,3302,24,1,SYNOP,1145,1011,2760,766.6666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 00:04,1497
01/03/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/02/2019 23:51,0
01/03/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 00:51,0
01/03/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 01:51,0
01/03/2019 03:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 02:51,0
01/03/2019 04:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 03:51,0
01/03/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 04:51,0
01/03/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 05:52,0
01/03/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 06:51,0
01/03/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,71,19.72222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 07:51,0
01/03/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,231,64.16666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 08:52,0
01/03/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,700,194.4444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 09:52,0
01/03/2019 11:00,DCNN,7511,1,1,HCM,1145,1011,1443,400.8333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 10:51,0
01/03/2019 12:00,DCNN,7511,1,1,HCM,1145,1011,1871,519.7222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 11:51,0
01/03/2019 13:00,DCNN,7511,1,1,HCM,1145,1011,1754,487.2222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 12:51,0
01/03/2019 14:00,DCNN,7511,1,1,HCM,1145,1011,1345,373.6111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 13:51,0
01/03/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,961,266.9444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 14:51,0
01/03/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,640,177.7777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 15:51,0
01/03/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,305,84.72222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 16:51,0
01/03/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,88,24.44444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 17:53,0
01/03/2019 19:00,DCNN,7511,1,1,HCM,1145,1022,0,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 18:51,0
01/03/2019 20:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 19:51,0
01/03/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 20:52,0
01/03/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 21:51,0
01/03/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 22:51,0
02/03/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/03/2019 23:51,0
02/03/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 00:51,0
02/03/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 01:51,0
02/03/2019 03:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 02:51,0
02/03/2019 04:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 03:51,0
02/03/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 04:51,0
02/03/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 05:51,0
02/03/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 06:51,0
02/03/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,39,10.83333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 07:51,0
02/03/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,337,93.61111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 08:52,0
02/03/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,656,182.2222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 09:51,0
02/03/2019 11:00,DCNN,7511,1,1,HCM,1145,1011,613,170.2777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 10:51,0
02/03/2019 12:00,DCNN,7511,1,1,HCM,1145,1011,433,120.2777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 11:51,0
02/03/2019 13:00,DCNN,7511,1,1,HCM,1145,1011,397,110.2777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 12:51,0
02/03/2019 14:00,DCNN,7511,1,1,HCM,1145,1011,265,73.61111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 13:51,0
02/03/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,130,36.11111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 14:51,0
02/03/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,74,20.55555556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 15:51,0
02/03/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,58,16.11111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 16:51,0
02/03/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,66,18.33333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 17:54,0
02/03/2019 19:00,DCNN,7511,1,1,HCM,1145,1022,0,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 18:51,0
02/03/2019 20:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 19:51,0
02/03/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 20:52,0
02/03/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 21:51,0
02/03/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 22:51,0
03/03/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/03/2019 23:51,0
03/03/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 00:51,0
03/03/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 01:51,0
03/03/2019 03:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 02:51,0
03/03/2019 04:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 03:51,0
03/03/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 04:51,0
03/03/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 05:53,0
03/03/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 06:51,0
03/03/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,11,3.055555556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 07:51,0
03/03/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,70,19.44444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 08:52,0
03/03/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,174,48.33333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 09:51,0
03/03/2019 11:00,DCNN,7511,1,1,HCM,1145,1011,249,69.16666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 10:51,0
03/03/2019 12:00,DCNN,7511,1,1,HCM,1145,1011,296,82.22222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 11:51,0
03/03/2019 13:00,DCNN,7511,1,1,HCM,1145,1011,287,79.72222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 12:51,0
03/03/2019 14:00,DCNN,7511,1,1,HCM,1145,1011,268,74.44444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 13:51,0
03/03/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,206,57.22222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 14:51,0
03/03/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,63,17.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 15:51,0
03/03/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,100,27.77777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 16:51,0
03/03/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,41,11.38888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 17:53,0
03/03/2019 19:00,DCNN,7511,1,1,HCM,1145,1022,0,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 18:51,0
03/03/2019 20:00,DCNN,7511,1,1,HCM,1145,1022,0,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 19:51,0
03/03/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 20:52,0
03/03/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 21:51,0
03/03/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 22:51,0
04/03/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2019 23:51,0
04/03/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04/03/2019 00:51,0
